id,name,product_group_name,store_name,location,asset_number,serial_number,weight,replacement_charge,quantity_held,asset_replacement_value,purchase_price,effective_date,written_off,sold
750,MK Compact ACN-BK,Grip,LDMtv,"",LDM5368947,W2093258,1.5,139.0,1.0,139.0,0.0,2024-11-28 00:00:00 UTC,,
591,Osprey+,Grip,LDMtv,"",5369031,V4171-01003,45.8,32000.0,1.0,32000.0,0.0,2022-10-06 23:00:00 UTC,,
592,Osprey+,Grip,LDMtv,"",5369044,V4171-01004,45.8,32000.0,1.0,32000.0,0.0,2022-10-06 23:00:00 UTC,,
625,P110B,Grip,LDMtv,"",3117,"",16.8,3656.0,1.0,3656.0,3656.0,2024-10-17 23:00:00 UTC,,
1280,Pitch Mic Stands,Grip,LDMtv,A5,"","",2.3,65.0,7.0,455.0,65.0,2020-12-16 00:00:00 UTC,,
376,RailDolly Pro Traveller Kit,Grip,LDMtv,K4,3051,"",12.0,1888.0,1.0,1888.0,1888.0,2023-08-24 23:00:00 UTC,,
345,RH45D Head,Grip,LDMtv,"",3032,"",2.5,865.0,1.0,865.0,865.0,2023-08-24 23:00:00 UTC,,
629,RH45D Head,Grip,LDMtv,"",3113,"",2.5,865.0,1.0,865.0,865.0,2024-10-17 23:00:00 UTC,,
630,RH45D Head,Grip,LDMtv,"",3115,"",2.5,865.0,1.0,865.0,865.0,2024-10-17 23:00:00 UTC,,
627,RT40RB Tripod,Grip,LDMtv,"",3112,"",3.1,345.6,1.0,345.6,345.6,2024-10-17 23:00:00 UTC,,
626,RT40RB Tripod,Grip,LDMtv,"",3116,"",3.1,345.6,1.0,345.6,345.6,2024-10-17 23:00:00 UTC,,
633,RT40RB Tripod,Grip,LDMtv,"",3118,"",3.1,345.6,1.0,345.6,345.6,2024-10-17 23:00:00 UTC,,
628,RT50B Tripod,Grip,LDMtv,"",3096,"",3.1,321.0,1.0,321.0,321.0,2024-10-17 23:00:00 UTC,,
1528,RT50B Tripod,Grip,LDMtv,"",3155,"",3.1,321.0,1.0,321.0,321.0,2025-02-03 00:00:00 UTC,,
357,Studio Equipment Stand Slider,Grip,LDMtv,"",5368970,5368970,5.0,360.0,1.0,360.0,360.0,2023-08-24 23:00:00 UTC,,
65,Video 18 S1,Grip,LDMtv,"",3091,"",7.5,8145.0,1.0,8145.0,8145.0,2023-08-24 23:00:00 UTC,,
51,Video 18 S1,Grip,LDMtv,"",3098,"",7.5,8145.0,1.0,8145.0,8145.0,2023-08-23 23:00:00 UTC,,
52,Video 18 S1,Grip,LDMtv,"",3104,"",7.5,8145.0,1.0,8145.0,8145.0,2023-08-23 23:00:00 UTC,,
1382,VZ-MC100,Grip,LDMtv,"",5368901,"",4.0,3300.0,1.0,3300.0,3300.0,2024-12-17 00:00:00 UTC,,
1383,VZ-SnapCrane9-100 Ultimate 9' Crane,Grip,LDMtv,"",2 Bags,"",22.63,6349.0,1.0,6349.0,6349.0,2024-12-17 00:00:00 UTC,,
1112,1x1 LS,Lighting,LDMtv,G4,LDM1489,1032310388,2.0,1980.0,1.0,1980.0,0.0,2024-12-09 00:00:00 UTC,,
1111,1x1 LS,Lighting,LDMtv,G4,LDM1490,1032310340,2.0,1980.0,1.0,1980.0,0.0,2024-12-09 00:00:00 UTC,,
1375,200x,Lighting,LDMtv,Prod,3147,6HG10J38444,4.0,297.0,1.0,297.0,297.0,2024-12-17 00:00:00 UTC,,
1376,200x,Lighting,LDMtv,Prod,3148,6HG10C15781,4.0,297.0,1.0,297.0,297.0,2024-12-17 00:00:00 UTC,,
1374,200x,Lighting,LDMtv,Prod,3149,6HG10M15127,4.0,297.0,1.0,297.0,297.0,2024-12-17 00:00:00 UTC,,
1119,560AS Light Kit,Lighting,LDMtv,O4,5368997A,5368997A,6.0,169.0,1.0,169.0,0.0,2024-12-09 00:00:00 UTC,,
1369,60x,Lighting,LDMtv,Prod,3141,"",5.0,372.0,1.0,372.0,372.0,2024-12-17 00:00:00 UTC,,
1370,60x,Lighting,LDMtv,"",3142,"",5.0,372.0,1.0,372.0,372.0,2024-12-17 00:00:00 UTC,,
1113,Astra 1x1,Lighting,LDMtv,H4,LDM1487,1037602075,3.4,834.0,1.0,834.0,0.0,2024-12-09 00:00:00 UTC,,
1016,Astra 1x1,Lighting,LDMtv,"",LDM1775,1037410559,3.4,834.0,1.0,834.0,0.0,2020-12-03 00:00:00 UTC,,
1015,Astra 1x1,Lighting,LDMtv,"",LDM1776,1037409866,3.4,834.0,1.0,834.0,0.0,2020-12-03 00:00:00 UTC,,
348,Astra 6X,Lighting,LDMtv,"",LDM1896,LP-031-082522FS025,3.4,942.0,1.0,942.0,942.0,2023-08-24 23:00:00 UTC,,
349,Astra 6X,Lighting,LDMtv,"",LDM1897,LP-031-082522FS041,3.4,942.0,1.0,942.0,942.0,2023-08-24 23:00:00 UTC,,
350,Astra 6X,Lighting,LDMtv,"",LDM1898,LP-031-082522FS030,3.4,942.0,1.0,942.0,942.0,2023-08-24 23:00:00 UTC,,
1361,B7C,Lighting,LDMtv,Prod,3133,6EQ146817,1.0,62.0,1.0,62.0,62.0,2024-12-17 00:00:00 UTC,,
1360,B7C,Lighting,LDMtv,Prod,3134,6EQ135968,1.0,62.0,1.0,62.0,62.0,2024-12-17 00:00:00 UTC,,
673,Fixture Cover,Lighting,LDMtv,"","","",0.75,100.0,3.0,300.0,100.0,2023-11-19 00:00:00 UTC,,
1384,Lantern,Lighting,LDMtv,Prod,3151,6EM04X16560,2.59,143.0,1.0,143.0,143.0,2024-12-17 00:00:00 UTC,,
1386,Light Box 30120,Lighting,LDMtv,Prod,3152,6KQ01L28835,1.08,77.0,1.0,77.0,77.0,2024-12-17 00:00:00 UTC,,
1385,Lighting Umbrella,Lighting,LDMtv,"","","",1.49,78.0,2.0,156.0,78.0,2020-12-17 00:00:00 UTC,,
677,Litepanel Kit,Lighting,LDMtv,G4,5368908,5368908,21.0,2995.0,1.0,2995.0,2995.0,2023-11-20 00:00:00 UTC,,
1359,MC 4 - Light Travel Kit,Lighting,LDMtv,"",3132,6FS02A33896,3.0,392.0,1.0,392.0,392.0,2024-12-17 00:00:00 UTC,,
1372,PT2c,Lighting,LDMtv,Prod,3129,6TM00011135,2.0,259.0,1.0,259.0,259.0,2024-12-17 00:00:00 UTC,,
1373,PT2c,Lighting,LDMtv,Prod,3131,6TM00011135,2.0,259.0,1.0,259.0,259.0,2024-12-17 00:00:00 UTC,,
1380,PT4c,Lighting,LDMtv,Prod,3136,6TN00011017,1.37,434.0,1.0,434.0,434.0,2024-12-17 00:00:00 UTC,,
1379,PT4c,Lighting,LDMtv,Prod,3137,6TN00011017,1.37,434.0,1.0,434.0,434.0,2024-12-17 00:00:00 UTC,,
681,Snapbag,Lighting,LDMtv,"","","",0.3,206.0,4.0,824.0,206.0,2023-11-20 00:00:00 UTC,,
1371,Spotlight Mount,Lighting,LDMtv,Prod,3143,"",10.0,405.0,1.0,405.0,405.0,2024-12-17 00:00:00 UTC,,
1668,T120 LED Panel light,Lighting,LDMtv,"",LDM1217,N/A,2.0,90.0,1.0,90.0,0.0,2025-02-19 00:00:00 UTC,,
1120,VL-200T Light Panel Kit,Lighting,LDMtv,O4,5368998A,5368998A,7.0,200.0,1.0,200.0,0.0,2024-12-09 00:00:00 UTC,,
1187,AC Mesh Antenna,Networking,LDMtv,N2,LDM1468,1941G7483C2C900C40-OJMP7E,1.0,90.0,1.0,90.0,90.0,2024-12-10 00:00:00 UTC,,
1189,AC Mesh Antenna,Networking,LDMtv,"",LDM1469,2327VD8B370A0CCD4-6FU3M,1.0,90.0,1.0,90.0,90.0,2024-12-10 00:00:00 UTC,,
1191,AC Mesh Antenna,Networking,LDMtv,N2,LDM1470,2327VD8B370A0CE7E-M2QK4C,1.0,90.0,1.0,90.0,90.0,2024-12-10 00:00:00 UTC,,
707,AC Mesh Antenna,Networking,LDMtv,"",LDM1782,6545A-UAPACM,1.0,90.0,1.0,90.0,90.0,2024-11-25 00:00:00 UTC,,
1829,Balance 20X,Networking,LDMtv,"",LDM1306,192C-E125-8C28,0.9,399.0,1.0,399.0,0.0,2020-06-02 23:00:00 UTC,,
365,Balance 305,Networking,LDMtv,A2,61030,182617927BED,3.95,1799.0,1.0,1799.0,1799.0,2023-08-24 23:00:00 UTC,,
746,Balance 310 Fiber 5G,Networking,LDMtv,D2,61036,1926-1732-C1F7,1.95,2546.0,1.0,2546.0,0.0,2024-11-28 00:00:00 UTC,,
847,Balance 310X,Networking,LDMtv,"",LDM1695,1925-F234-17AA,3.3,1899.0,1.0,1899.0,1899.0,2024-11-29 00:00:00 UTC,,
1210,Cased Media MC111 with POE Injector,Networking,LDMtv,"",5368853,5368853,1.5,400.0,1.0,400.0,400.0,2024-12-10 00:00:00 UTC,,
1201,Cloud Gateway Ultra,Networking,LDMtv,N2,LDM1460,9C5D6AB376F,0.5,75.0,1.0,75.0,75.0,2024-12-10 00:00:00 UTC,,
1522,Gigabeam LR,Networking,LDMtv,K2,LDM1198,N/A,1.55,320.0,1.0,320.0,320.0,2020-01-20 00:00:00 UTC,,
1523,Gigabeam LR,Networking,LDMtv,K2,LDM1203,N/A,1.55,320.0,1.0,320.0,320.0,2020-01-20 00:00:00 UTC,,
1518,GPOE204,Networking,LDMtv,N2,LDM1195,N/A,0.4,25.0,1.0,25.0,25.0,2020-01-16 00:00:00 UTC,,
1519,GPOE204,Networking,LDMtv,N2,LDM1196,"",0.4,25.0,1.0,25.0,25.0,2020-01-16 00:00:00 UTC,,
961,GS108LP,Networking,LDMtv,D2,61050,5FA11BDA50AD8,1.35,98.0,1.0,98.0,0.0,2024-12-02 00:00:00 UTC,,
1845,GS305P,Networking,LDMtv,D2,61039,4YJ17AD1A0ACB,0.65,0.0,1.0,0.0,0.0,2020-06-24 23:00:00 UTC,,
1180,GS724T,Networking,LDMtv,"",LDM1464,"",4.0,172.0,1.0,172.0,172.0,2024-12-10 00:00:00 UTC,,
1925,IMC-1F1T,Networking,LDMtv,"",LDM1261,AH101922300667,0.4,161.0,1.0,161.0,0.0,2026-01-21 00:00:00 UTC,,
1610,IMC-GA1F1T,Networking,LDMtv,"",LDM1212,G2210242124000005,0.5,50.0,1.0,50.0,0.0,2025-02-11 00:00:00 UTC,,
1479,KVM Switch 4 Port,Networking,LDMtv,T16 Rack,LDM1317,"",1.62,80.0,1.0,80.0,80.0,2020-12-19 00:00:00 UTC,,
1439,Lite POE 8,Networking,LDMtv,T16 TSV,LDM1345,"",0.45,115.0,1.0,115.0,115.0,2020-12-17 00:00:00 UTC,,
974,MC110CS Fast Ethernet Media Converter,Networking,LDMtv,"",LDM0458,215C196001174,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
973,MC110CS Fast Ethernet Media Converter,Networking,LDMtv,"",LDM1618,2159451000587,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
972,MC110CS Fast Ethernet Media Converter,Networking,LDMtv,"",LDM1619,215C196001181,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
971,MC110CS Fast Ethernet Media Converter,Networking,LDMtv,"",LDM1620,215C196001184,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
970,MC110CS Fast Ethernet Media Converter,Networking,LDMtv,"",LDM1621,2159451000583,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
968,MC111CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",LDM0546,2168556000432,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
979,MC111CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",LDM1616,2192066000625,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
949,MC111CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",T16-009,2175204001442,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
978,MC111CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",T16-074,2192066000609,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
948,MC111CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",T16-075,2192066000622,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
980,MC112CS WDM Fast Ethernet Media Converter,Networking,LDMtv,D2,61042,2171331001768,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
1036,MC112CS WDM Fast Ethernet Media Converter,Networking,LDMtv,D2,61043,2194766001073,0.2,30.0,1.0,30.0,30.0,2024-12-09 00:00:00 UTC,,
1035,MC112CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",LDM1554,2194766001065,0.2,30.0,1.0,30.0,30.0,2024-12-09 00:00:00 UTC,,
981,MC112CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",LDM1615,2194766001075,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
966,MC112CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",LDM1626,2194766001077,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
947,MC112CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",T16-015,Missing,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
946,MC112CS WDM Fast Ethernet Media Converter,Networking,LDMtv,"",T16-076,2194766001069,0.2,30.0,1.0,30.0,30.0,2024-12-02 00:00:00 UTC,,
975,MC210CS Gigabit Media Converter,Networking,LDMtv,"",LDM0463,2161580001878,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
1009,MC210CS Gigabit Media Converter,Networking,LDMtv,"",LDM1598,2181855003777,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
1008,MC210CS Gigabit Media Converter,Networking,LDMtv,"",LDM1599,Missing,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
1007,MC210CS Gigabit Media Converter,Networking,LDMtv,"",LDM1600,2193053002787,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
1006,MC210CS Gigabit Media Converter,Networking,LDMtv,"",LDM1601,2193053002785,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
976,MC210CS Gigabit Media Converter,Networking,LDMtv,"",LDM1617,2185489000933,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
977,MC210CS Gigabit Media Converter,Networking,LDMtv,"",LDM725,2161580001873,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
1477,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,T16 Rack,LDM1318,"",0.2,30.0,1.0,30.0,0.0,2020-12-19 00:00:00 UTC,,
1033,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1552,2181265002309,0.2,30.0,1.0,30.0,0.0,2024-12-09 00:00:00 UTC,,
1034,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1553,2181265002282,0.2,30.0,1.0,30.0,0.0,2024-12-09 00:00:00 UTC,,
1030,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1555,2181265002284,0.2,30.0,1.0,30.0,0.0,2024-12-09 00:00:00 UTC,,
1031,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1556,2197504001975,0.2,30.0,1.0,30.0,0.0,2024-12-09 00:00:00 UTC,,
1032,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1557,2185487000250,0.2,30.0,1.0,30.0,0.0,2024-12-09 00:00:00 UTC,,
982,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1614,09981400990,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
969,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1622,218B872000134,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
967,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1623,2181265002304,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
963,MC220L Gigabit Ethernet Media Converter,Networking,LDMtv,"",LDM1624,2177291001837,0.2,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
983,MMC-GASFP,Networking,LDMtv,"",LDM1613,Missing,0.2,50.0,1.0,50.0,0.0,2024-12-02 00:00:00 UTC,,
1194,Mobile Router,Networking,LDMtv,N2,LDM1459,942A6F010DA0,1.0,150.0,1.0,150.0,150.0,2024-12-10 00:00:00 UTC,,
1389,Mobility 42G,Networking,LDMtv,"",LDM1388,4001C11A85B6,1.0,440.0,1.0,440.0,440.0,2024-12-17 00:00:00 UTC,,
1261,Network  Switch,Networking,LDMtv,D2,61040,N/A,0.5,100.0,1.0,100.0,100.0,2024-12-16 00:00:00 UTC,,
810,PMC-1F1T,Networking,LDMtv,"",LDM1719,AA405021B02701,0.3,88.0,1.0,88.0,88.0,2024-11-29 00:00:00 UTC,,
462,Pro 48 PoE,Networking,LDMtv,V16,LDM1143,2125G,6.3,840.0,1.0,840.0,840.0,2024-03-26 00:00:00 UTC,,
1456,ProSafe GS105,Networking,LDMtv,V16,LDM1331,"",0.25,30.0,1.0,30.0,0.0,2020-12-19 00:00:00 UTC,,
1455,ProSafe GS105,Networking,LDMtv,V16,LDM1332,"",0.25,30.0,1.0,30.0,0.0,2020-12-19 00:00:00 UTC,,
988,ProSafe GS105,Networking,LDMtv,N2,LDM1610,3TL1815W076A3,0.25,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
987,ProSafe GS105,Networking,LDMtv,N2,LDM759,2N11433E58A3D,0.25,30.0,1.0,30.0,0.0,2024-12-02 00:00:00 UTC,,
986,ProSafe GS110TP,Networking,LDMtv,N2,LDM1788,3R7C9A5G00111,1.0,128.0,1.0,128.0,0.0,2024-12-02 00:00:00 UTC,,
460,Prosafe GS728TP,Networking,LDMtv,V16,LDM1141,3AP4685000BA9,3.9,499.0,1.0,499.0,499.0,2024-03-26 00:00:00 UTC,,
1431,Prosafe GS728TP,Networking,LDMtv,T16 Sound Upper,LDM1351,3AP4685B00938,3.9,499.0,1.0,499.0,499.0,2020-12-17 00:00:00 UTC,,
1432,Prosafe GS728TP,Networking,LDMtv,T16 Sound Lower,LDM1352,3AP4685D0092C,3.9,499.0,1.0,499.0,499.0,2020-12-17 00:00:00 UTC,,
461,Prosafe GS728TPP,Networking,LDMtv,A2,61028,3AR47B5T00170,4.0,550.0,1.0,550.0,550.0,2024-03-26 00:00:00 UTC,,
1516,RouterBOARD 260G-S,Networking,LDMtv,A2,61034,N/A,2.3,50.0,1.0,50.0,50.0,2020-01-16 00:00:00 UTC,,
1517,RouterBOARD 260G-S,Networking,LDMtv,A2,61035,N/A,2.3,50.0,1.0,50.0,50.0,2020-01-16 00:00:00 UTC,,
463,RPS,Networking,LDMtv,V16,LDM1144,2121G,5.05,305.0,1.0,305.0,305.0,2024-03-26 00:00:00 UTC,,
1108,SRW2008P,Networking,LDMtv,N2,LDM1493,RMW00J801228,1.1,175.0,1.0,175.0,0.0,2024-12-09 00:00:00 UTC,,
1107,SRW2008P,Networking,LDMtv,N2,LDM1494,RMR00J200290,1.1,175.0,1.0,175.0,0.0,2024-12-09 00:00:00 UTC,,
1825,Starlink HP Flat,Networking,LDMtv,"",LDM1247,HPUNE0000010863,0.0,1500.0,1.0,1500.0,0.0,2020-05-12 23:00:00 UTC,,
1821,Starlink Mini,Networking,LDMtv,"",LDM1249,M1HT00463591,3.7,400.0,1.0,400.0,0.0,2025-05-12 23:00:00 UTC,,
1822,Starlink Mini,Networking,LDMtv,"",LDM1250,M1HT00458331,3.7,400.0,1.0,400.0,0.0,2025-05-12 23:00:00 UTC,,
1823,Starlink Mini,Networking,LDMtv,"",LDM1251,M1HT00458319,3.7,400.0,1.0,400.0,0.0,2020-05-12 23:00:00 UTC,,
811,Starlink Roam,Networking,LDMtv,K1,LDM1914,WAHT01029070,9.4,425.0,1.0,425.0,425.0,2024-11-29 00:00:00 UTC,,
1824,Starlink Standard Gen 3,Networking,LDMtv,"",LDM1248,4PBA02717397,0.0,300.0,1.0,300.0,0.0,2020-05-12 23:00:00 UTC,,
1844,SW40010-G-POE,Networking,LDMtv,N2,LDM1297,N/A,0.6,90.0,1.0,90.0,0.0,2020-06-24 23:00:00 UTC,,
1096,SW40010-G-POE,Networking,LDMtv,N2,LDM1500,N/A,0.6,90.0,1.0,90.0,0.0,2024-12-09 00:00:00 UTC,,
1095,SW40010-G-POE,Networking,LDMtv,N2,LDM1501,N/A,0.6,90.0,1.0,90.0,0.0,2024-12-09 00:00:00 UTC,,
480,Switch 16,Networking,LDMtv,V16 Front,LDM1161,2020G,2.9,229.0,1.0,229.0,229.0,2024-03-26 00:00:00 UTC,,
760,T1500G-10ps,Networking,LDMtv,D2,61037,2189B02001849,0.6,125.0,1.0,125.0,125.0,2024-11-28 00:00:00 UTC,,
1059,T1500G-10ps,Networking,LDMtv,D2,61038,219A124000400,0.6,125.0,1.0,125.0,125.0,2024-12-09 00:00:00 UTC,,
1475,T1500G-10ps,Networking,LDMtv,T16 Rack,LDM1321,"",0.6,125.0,1.0,125.0,125.0,2024-12-19 00:00:00 UTC,,
825,T1500G-10ps,Networking,LDMtv,"",LDM1709,2189561001177,0.6,125.0,1.0,125.0,125.0,2024-11-29 00:00:00 UTC,,
826,T1500G-10ps,Networking,LDMtv,"",LDM1710,218C768001049,0.6,125.0,1.0,125.0,125.0,2024-11-29 00:00:00 UTC,,
711,T1500G-10ps,Networking,LDMtv,"",LDM1779,219A124000394,0.6,125.0,1.0,125.0,125.0,2024-11-25 00:00:00 UTC,,
381,T1600G-28PS,Networking,LDMtv,A2,61026,218BB84000143,3.4,300.0,1.0,300.0,300.0,2023-08-24 23:00:00 UTC,,
552,T1600G-28TS,Networking,LDMtv,A2,61029,2193784000283,1.7,200.0,1.0,200.0,200.0,2024-06-02 23:00:00 UTC,,
1086,TL-MCRP100,Networking,LDMtv,M2,LDM1510,N/A,5.0,250.0,1.0,250.0,250.0,2024-12-09 00:00:00 UTC,,
1476,TL-SG1005LP,Networking,LDMtv,T16 Rack,LDM1320,"",0.75,32.0,1.0,32.0,32.0,2020-12-19 00:00:00 UTC,,
1438,TL-SG1008P,Networking,LDMtv,T16 TSV,LDM1346,"",0.36,55.0,1.0,55.0,55.0,2020-12-17 00:00:00 UTC,,
553,TL-SG1016,Networking,LDMtv,A2,61027,12A61500609,1.55,108.0,1.0,108.0,108.0,2024-06-02 23:00:00 UTC,,
794,TL-SG1016,Networking,LDMtv,"",LDM1723,2171157005519,1.55,108.0,1.0,108.0,108.0,2024-11-29 00:00:00 UTC,,
965,TL-SG108,Networking,LDMtv,D2,61048,2192048000221,0.4,55.0,1.0,55.0,0.0,2024-12-02 00:00:00 UTC,,
839,TL-SG 108,Networking,LDMtv,"",LDM1696,N/A,0.5,90.0,1.0,90.0,0.0,2024-11-29 00:00:00 UTC,,
742,TL-SG 108,Networking,LDMtv,"",LDM1755,N/A,0.5,90.0,1.0,90.0,0.0,2024-11-28 00:00:00 UTC,,
964,TL-SG108PE,Networking,LDMtv,D2,61049,221BOX,0.5,70.0,1.0,70.0,0.0,2024-12-02 00:00:00 UTC,,
1932,TP Link TL-SG1005P,Networking,LDMtv,D2,61041,221B186000752,0.0,45.0,1.0,45.0,0.0,2026-01-30 00:00:00 UTC,,
1019,UAP Nano HD,Networking,LDMtv,Man City - MCR,LDM1591,SWX-UAPHDNANO,0.25,185.0,1.0,185.0,0.0,2024-12-03 00:00:00 UTC,,
1910,ubiquiti,Networking,LDMtv,"",LDM1280,25114501064,0.07,36.49,1.0,36.49,0.0,2026-01-19 00:00:00 UTC,,
1911,ubiquiti,Networking,LDMtv,"",LDM1281,25114501638,0.07,36.49,1.0,36.49,0.0,2026-01-19 00:00:00 UTC,,
383,UCK G2 Plus,Networking,LDMtv,"",LDM1929,D021F9DE14E7-3MVVpY,0.6,159.0,1.0,159.0,159.0,2023-08-24 23:00:00 UTC,,
1908,UDM Pro,Networking,LDMtv,"",LDM1284,6C63F8491 r2JVYT,3.9,290.0,1.0,290.0,290.0,2026-01-19 00:00:00 UTC,,
1473,UDM Pro,Networking,LDMtv,T16 Rack,LDM1323,2118K,3.9,290.0,1.0,290.0,290.0,2020-12-19 00:00:00 UTC,,
465,UDM-SE,Networking,LDMtv,V16,LDM1146,2247V,4.75,380.0,1.0,380.0,380.0,2024-03-26 00:00:00 UTC,,
985,UMC-GA1F1T,Networking,LDMtv,"",LDM1611,G2106239400000149,0.2,50.0,1.0,50.0,0.0,2024-12-02 00:00:00 UTC,,
984,UMC-GA1F1T,Networking,LDMtv,"",LDM1612,G2111185074000118,0.2,50.0,1.0,50.0,0.0,2024-12-02 00:00:00 UTC,,
1337,UMC-GA1F2T,Networking,LDMtv,"",LDM1398,G2106239403000044,0.2,50.0,1.0,50.0,50.0,2024-12-17 00:00:00 UTC,,
1504,Unifi AP AC Lite,Networking,LDMtv,N2,LDM1183,1943G,0.0,120.0,1.0,120.0,120.0,2025-01-15 00:00:00 UTC,,
765,UniFi Express,Networking,LDMtv,A2,61032,N/A,0.3,99.0,1.0,99.0,99.0,2024-11-29 00:00:00 UTC,,
764,UniFi Express,Networking,LDMtv,"",n/a,"",0.3,99.0,1.0,99.0,99.0,2024-11-29 00:00:00 UTC,,
1904,Unifi U6 Lite,Networking,LDMtv,"",LDM1232,2231GD021F9BCAB78-zZL2Ze,0.32,90.0,1.0,90.0,0.0,2026-01-19 00:00:00 UTC,,
1903,Unifi U6 Lite,Networking,LDMtv,"",LDM1233,2231GD021F9BCB3DC-f6dyer,0.32,90.0,1.0,90.0,0.0,2026-01-19 00:00:00 UTC,,
1091,US-48-500W,Networking,LDMtv,M2,LDM1505,2039G,6.05,950.0,1.0,950.0,0.0,2024-12-09 00:00:00 UTC,,
554,US-48-750W,Networking,LDMtv,M2,LDM1813,1645GF,6.4,785.0,1.0,785.0,785.0,2024-06-02 23:00:00 UTC,,
549,USG-Pro-4,Networking,LDMtv,A2,61031,1907K,1.9,219.0,1.0,219.0,219.0,2024-06-02 23:00:00 UTC,,
384,USW 16 PoE,Networking,LDMtv,"",LDM1918,D021F9D4E7FE-E3JTX7,2.9,229.0,1.0,229.0,229.0,2023-08-24 23:00:00 UTC,,
385,USW 24,Networking,LDMtv,M2,LDM1921,70A7417AC27C-Gdqm8O,2.45,170.0,1.0,170.0,170.0,2023-08-24 23:00:00 UTC,,
1435,USW 24 POE,Networking,LDMtv,T16 Sound,LDM1349,To follow,3.0,360.0,1.0,360.0,360.0,2020-12-17 00:00:00 UTC,,
702,USW Aggregation,Networking,LDMtv,V16,LDM1145,2246G,2.25,205.0,1.0,205.0,205.0,2024-11-24 00:00:00 UTC,,
706,USW Aggregation,Networking,LDMtv,"",LDM1781,2116G,2.25,205.0,1.0,205.0,205.0,2024-11-25 00:00:00 UTC,,
386,USW Aggregation,Networking,LDMtv,"",LDM1924,245A4C14A968-qPFxWZ,2.25,205.0,1.0,205.0,205.0,2023-08-24 23:00:00 UTC,,
387,USW Aggregation,Networking,LDMtv,"",LDM1925,245A4C14ABDE-QNDVtX,2.25,205.0,1.0,205.0,205.0,2023-08-24 23:00:00 UTC,,
766,USW-Lite-8-POE (52W),Networking,LDMtv,A2,61033,N/A,0.3,102.0,1.0,102.0,102.0,2024-11-29 00:00:00 UTC,,
1907,USW Pro 24 PoE,Networking,LDMtv,"",LDM1238,6C63F8i8q105 HNr,4.4,535.0,1.0,535.0,535.0,2026-01-19 00:00:00 UTC,,
388,USW Pro 24 PoE,Networking,LDMtv,"",LDM1922,7845586D20F1-VMgYN2,4.4,535.0,1.0,535.0,535.0,2023-08-24 23:00:00 UTC,,
